,word,notfunny count,percent notfunny
73080,ballard,11,0.22916666666666666
73081,remedial,11,0.22916666666666666
73082,muller,11,0.22916666666666666
73083,privatization,11,0.22916666666666666
73084,colom,11,0.22916666666666666
73085,intractable,11,0.22916666666666666
73086,salina,11,0.22916666666666666
73087,wake,170,0.22911051212938005
73088,leonardo,19,0.2289156626506024
73089,pen,62,0.22878228782287824
73090,repossess,8,0.22857142857142856
73091,mannequin,8,0.22857142857142856
73092,modernist,8,0.22857142857142856
73093,airplane,74,0.22839506172839505
73094,fake,103,0.22838137472283815
73095,twelve,29,0.2283464566929134
73096,kuznetsova,29,0.2283464566929134
73097,brick,42,0.22826086956521738
73098,bore,44,0.22797927461139897
73099,zoo,123,0.22777777777777777
73100,dislike,15,0.22727272727272727
73101,aggies,15,0.22727272727272727
73102,mole,10,0.22727272727272727
73103,albrecht,10,0.22727272727272727
73104,glennon,10,0.22727272727272727
73105,tallahassee,10,0.22727272727272727
73106,bickering,10,0.22727272727272727
73107,ai,10,0.22727272727272727
73108,asparagus,5,0.22727272727272727
73109,wastage,5,0.22727272727272727
73110,gabe,5,0.22727272727272727
73111,tomko,5,0.22727272727272727
73112,gautam,5,0.22727272727272727
73113,allegheny,5,0.22727272727272727
73114,propeller,5,0.22727272727272727
73115,gillie,5,0.22727272727272727
73116,ostrich,5,0.22727272727272727
73117,chime,5,0.22727272727272727
73118,crabtree,5,0.22727272727272727
73119,unfazed,5,0.22727272727272727
73120,pointblank,5,0.22727272727272727
73121,lieutenantcolonel,5,0.22727272727272727
73122,uttar,5,0.22727272727272727
73123,acorn,5,0.22727272727272727
73124,threeandahalf,5,0.22727272727272727
73125,hotelier,5,0.22727272727272727
73126,underwrite,5,0.22727272727272727
73127,escondido,5,0.22727272727272727
73128,shumate,5,0.22727272727272727
73129,udall,5,0.22727272727272727
73130,limo,5,0.22727272727272727
73131,bemuse,5,0.22727272727272727
73132,alt,5,0.22727272727272727
73133,stipulation,5,0.22727272727272727
73134,tha,5,0.22727272727272727
73135,theologian,5,0.22727272727272727
73136,smoothie,5,0.22727272727272727
73137,carona,5,0.22727272727272727
73138,remy,5,0.22727272727272727
73139,unbearable,5,0.22727272727272727
73140,oneliners,5,0.22727272727272727
73141,arkin,5,0.22727272727272727
73142,basie,5,0.22727272727272727
73143,topping,5,0.22727272727272727
73144,embarks,5,0.22727272727272727
73145,janney,5,0.22727272727272727
73146,treble,5,0.22727272727272727
73147,albans,5,0.22727272727272727
73148,junkie,5,0.22727272727272727
73149,prognostic,5,0.22727272727272727
73150,smelt,5,0.22727272727272727
73151,bible,56,0.22672064777327935
73152,faint,17,0.22666666666666666
73153,trans,12,0.22641509433962265
73154,santos,12,0.22641509433962265
73155,elisabeth,12,0.22641509433962265
73156,scent,19,0.2261904761904762
73157,golfer,26,0.22608695652173913
73158,handsome,28,0.22580645161290322
73159,archaeologist,21,0.22580645161290322
73160,touchy,7,0.22580645161290322
73161,kristen,7,0.22580645161290322
73162,saloon,7,0.22580645161290322
73163,narrate,7,0.22580645161290322
73164,glam,7,0.22580645161290322
73165,orphan,37,0.22560975609756098
73166,throat,66,0.22525597269624573
73167,bloc,66,0.22525597269624573
73168,roller,18,0.225
73169,zia,18,0.225
73170,rename,18,0.225
73171,sewer,9,0.225
73172,mcewan,9,0.225
73173,hindsight,9,0.225
73174,maulana,9,0.225
73175,plotter,9,0.225
73176,shareholding,9,0.225
73177,freestanding,9,0.225
73178,pet,144,0.22464898595943839
73179,bicycle,55,0.22448979591836735
73180,henin,55,0.22448979591836735
73181,lawn,46,0.22439024390243903
73182,secondlargest,46,0.22439024390243903
73183,stick,197,0.224373576309795
73184,snow,122,0.22426470588235295
73185,lonely,41,0.22404371584699453
73186,con,41,0.22404371584699453
73187,happiness,28,0.224
73188,hilary,15,0.22388059701492538
73189,sings,19,0.2235294117647059
73190,apparently,277,0.22320709105560033
73191,mouse,85,0.2230971128608924
73192,wifi,58,0.2230769230769231
73193,ba,29,0.2230769230769231
73194,fun,270,0.2222222222222222
73195,chemistry,52,0.2222222222222222
73196,roommate,36,0.2222222222222222
73197,hears,24,0.2222222222222222
73198,escalation,24,0.2222222222222222
73199,curiosity,18,0.2222222222222222
73200,scotch,14,0.2222222222222222
73201,dye,14,0.2222222222222222
73202,gardener,12,0.2222222222222222
73203,reformist,12,0.2222222222222222
73204,cider,10,0.2222222222222222
73205,wool,10,0.2222222222222222
73206,ufo,8,0.2222222222222222
73207,sims,6,0.2222222222222222
73208,natoled,6,0.2222222222222222
73209,prism,6,0.2222222222222222
73210,woefully,6,0.2222222222222222
73211,sunnidominated,6,0.2222222222222222
73212,tocchet,6,0.2222222222222222
73213,kosher,6,0.2222222222222222
73214,upsidedown,6,0.2222222222222222
73215,shingle,6,0.2222222222222222
73216,denominator,6,0.2222222222222222
73217,shoelace,4,0.2222222222222222
73218,viennabased,4,0.2222222222222222
73219,forsight,4,0.2222222222222222
73220,shirtless,4,0.2222222222222222
73221,timeliness,4,0.2222222222222222
73222,borderline,4,0.2222222222222222
73223,omelet,4,0.2222222222222222
73224,seatback,4,0.2222222222222222
73225,rocketlaunching,4,0.2222222222222222
73226,eloquently,4,0.2222222222222222
73227,azeri,4,0.2222222222222222
73228,unconvinced,4,0.2222222222222222
73229,danielson,4,0.2222222222222222
73230,tectonic,4,0.2222222222222222
73231,rockne,4,0.2222222222222222
73232,knute,4,0.2222222222222222
73233,misadventure,4,0.2222222222222222
73234,pina,2,0.2222222222222222
73235,lexmark,2,0.2222222222222222
73236,qazi,2,0.2222222222222222
73237,odula,2,0.2222222222222222
73238,spelt,2,0.2222222222222222
73239,overwatch,2,0.2222222222222222
73240,brodsky,2,0.2222222222222222
73241,hardtalk,2,0.2222222222222222
73242,myles,2,0.2222222222222222
73243,bulletresistant,2,0.2222222222222222
73244,eyeglass,2,0.2222222222222222
73245,passorfail,2,0.2222222222222222
73246,dyfed,2,0.2222222222222222
73247,tressel,2,0.2222222222222222
73248,mitchelmore,2,0.2222222222222222
73249,boghosian,2,0.2222222222222222
73250,iomai,2,0.2222222222222222
73251,tyra,2,0.2222222222222222
73252,eighthgrade,2,0.2222222222222222
73253,cerone,2,0.2222222222222222
73254,spinco,2,0.2222222222222222
73255,rydning,2,0.2222222222222222
73256,modelbased,2,0.2222222222222222
73257,aquaculture,2,0.2222222222222222
73258,seventhplace,2,0.2222222222222222
73259,deform,2,0.2222222222222222
73260,naqvi,2,0.2222222222222222
73261,taguchi,2,0.2222222222222222
73262,jagodzinski,2,0.2222222222222222
73263,coproduction,2,0.2222222222222222
73264,shortsighted,2,0.2222222222222222
73265,finnstrom,2,0.2222222222222222
73266,crookes,2,0.2222222222222222
73267,victimise,2,0.2222222222222222
73268,aurigid,2,0.2222222222222222
73269,crossbow,2,0.2222222222222222
73270,internationalise,2,0.2222222222222222
73271,williford,2,0.2222222222222222
73272,animetrics,2,0.2222222222222222
73273,josebased,2,0.2222222222222222
73274,tosh,2,0.2222222222222222
73275,interpretive,2,0.2222222222222222
73276,singerguitarist,2,0.2222222222222222
73277,sardi,2,0.2222222222222222
73278,frumkin,2,0.2222222222222222
73279,fixedterm,2,0.2222222222222222
73280,garrity,2,0.2222222222222222
73281,loth,2,0.2222222222222222
73282,kaohsiung,2,0.2222222222222222
73283,asl,2,0.2222222222222222
73284,neuroimaging,2,0.2222222222222222
73285,wolford,2,0.2222222222222222
73286,zazzle,2,0.2222222222222222
73287,bonafide,2,0.2222222222222222
73288,sodomize,2,0.2222222222222222
73289,migliori,2,0.2222222222222222
73290,smellovision,2,0.2222222222222222
73291,superimpose,2,0.2222222222222222
73292,mil,2,0.2222222222222222
73293,sessoms,2,0.2222222222222222
73294,coleridge,2,0.2222222222222222
73295,callwebcast,2,0.2222222222222222
73296,illegitimately,2,0.2222222222222222
73297,onebeacon,2,0.2222222222222222
73298,scab,2,0.2222222222222222
73299,oquinn,2,0.2222222222222222
73300,castmates,2,0.2222222222222222
73301,isin,2,0.2222222222222222
73302,cauldron,2,0.2222222222222222
73303,frappuccinos,2,0.2222222222222222
73304,coowners,2,0.2222222222222222
73305,rumsey,2,0.2222222222222222
73306,bazar,2,0.2222222222222222
73307,cics,2,0.2222222222222222
73308,kitted,2,0.2222222222222222
73309,childproof,2,0.2222222222222222
73310,prawn,2,0.2222222222222222
73311,bogdanovic,2,0.2222222222222222
73312,sudbury,2,0.2222222222222222
73313,hangang,2,0.2222222222222222
73314,burns,2,0.2222222222222222
73315,dewes,2,0.2222222222222222
73316,lazerson,2,0.2222222222222222
73317,eatin,2,0.2222222222222222
73318,apricot,2,0.2222222222222222
73319,oftheart,2,0.2222222222222222
73320,shinjuku,2,0.2222222222222222
73321,mpower,2,0.2222222222222222
73322,executes,2,0.2222222222222222
73323,env,2,0.2222222222222222
73324,dvirginia,2,0.2222222222222222
73325,radovic,2,0.2222222222222222
73326,typeset,2,0.2222222222222222
73327,skylstad,2,0.2222222222222222
73328,telstra,2,0.2222222222222222
73329,hkjc,2,0.2222222222222222
73330,billups,2,0.2222222222222222
73331,manichean,2,0.2222222222222222
73332,astrue,2,0.2222222222222222
73333,opioids,2,0.2222222222222222
73334,ee,2,0.2222222222222222
73335,voyeur,2,0.2222222222222222
73336,ragingwire,2,0.2222222222222222
73337,mccourts,2,0.2222222222222222
73338,overstep,2,0.2222222222222222
73339,telanetix,2,0.2222222222222222
73340,firoz,2,0.2222222222222222
73341,nationalization,2,0.2222222222222222
73342,trawlermen,2,0.2222222222222222
73343,usfj,2,0.2222222222222222
73344,selfadministered,2,0.2222222222222222
73345,zoetrope,2,0.2222222222222222
73346,hiasl,2,0.2222222222222222
73347,abbados,2,0.2222222222222222
73348,humorist,2,0.2222222222222222
73349,kam,2,0.2222222222222222
73350,mml,2,0.2222222222222222
73351,pampas,2,0.2222222222222222
73352,firmament,2,0.2222222222222222
73353,oversensitive,2,0.2222222222222222
73354,tfa,2,0.2222222222222222
73355,snowplow,2,0.2222222222222222
73356,bucknor,2,0.2222222222222222
73357,yearwe,2,0.2222222222222222
73358,sevenbook,2,0.2222222222222222
73359,lendecke,2,0.2222222222222222
73360,luque,2,0.2222222222222222
73361,llave,2,0.2222222222222222
73362,kwaku,2,0.2222222222222222
73363,tardy,2,0.2222222222222222
73364,metropolit,2,0.2222222222222222
73365,irbesartan,2,0.2222222222222222
73366,avalide,2,0.2222222222222222
73367,buts,2,0.2222222222222222
73368,beltrans,2,0.2222222222222222
73369,bu,2,0.2222222222222222
73370,sagittarius,2,0.2222222222222222
73371,elsheik,2,0.2222222222222222
73372,probationary,2,0.2222222222222222
73373,hsinchun,2,0.2222222222222222
73374,beget,2,0.2222222222222222
73375,wiimote,2,0.2222222222222222
73376,grohl,2,0.2222222222222222
73377,mukogawa,2,0.2222222222222222
73378,inlaw,2,0.2222222222222222
73379,oshima,2,0.2222222222222222
73380,checkbook,2,0.2222222222222222
73381,illuminates,2,0.2222222222222222
73382,lawford,2,0.2222222222222222
73383,eticket,2,0.2222222222222222
73384,foodsafety,2,0.2222222222222222
73385,aman,2,0.2222222222222222
73386,onselen,2,0.2222222222222222
73387,profitsharing,2,0.2222222222222222
73388,varah,2,0.2222222222222222
73389,littlegirl,2,0.2222222222222222
73390,keilty,2,0.2222222222222222
73391,scoot,2,0.2222222222222222
73392,karana,2,0.2222222222222222
73393,hattersleydrayton,2,0.2222222222222222
73394,overprescribe,2,0.2222222222222222
73395,revatrol,2,0.2222222222222222
73396,sharifuddin,2,0.2222222222222222
73397,dahlgren,2,0.2222222222222222
73398,optelecomnkf,2,0.2222222222222222
73399,alnuaimi,2,0.2222222222222222
73400,fishel,2,0.2222222222222222
73401,clubbed,2,0.2222222222222222
73402,schoolwide,2,0.2222222222222222
73403,evensen,2,0.2222222222222222
73404,precariously,2,0.2222222222222222
73405,specialneeds,2,0.2222222222222222
73406,quietness,2,0.2222222222222222
73407,alsahab,2,0.2222222222222222
73408,handford,2,0.2222222222222222
73409,byword,2,0.2222222222222222
73410,antifreeze,2,0.2222222222222222
73411,concurrence,2,0.2222222222222222
73412,dey,2,0.2222222222222222
73413,alexa,2,0.2222222222222222
73414,consults,2,0.2222222222222222
73415,singlemarket,2,0.2222222222222222
73416,seubert,2,0.2222222222222222
73417,sirnak,2,0.2222222222222222
73418,reckitt,2,0.2222222222222222
73419,kiely,2,0.2222222222222222
73420,pegoraro,2,0.2222222222222222
73421,artsdepot,2,0.2222222222222222
73422,misogynistic,2,0.2222222222222222
73423,altrock,2,0.2222222222222222
73424,friendofthecourt,2,0.2222222222222222
73425,goalscorers,2,0.2222222222222222
73426,usurp,2,0.2222222222222222
73427,mmc,2,0.2222222222222222
73428,guzzle,2,0.2222222222222222
73429,rodrigues,2,0.2222222222222222
73430,sills,2,0.2222222222222222
73431,cantalejo,2,0.2222222222222222
73432,exconvicts,2,0.2222222222222222
73433,cando,2,0.2222222222222222
73434,dudiyeva,2,0.2222222222222222
73435,seguros,2,0.2222222222222222
73436,excrement,2,0.2222222222222222
73437,mcglynn,2,0.2222222222222222
73438,lindstrom,2,0.2222222222222222
73439,phm,2,0.2222222222222222
73440,nonaligned,2,0.2222222222222222
73441,snaresbrook,2,0.2222222222222222
73442,yule,2,0.2222222222222222
73443,steinwedel,2,0.2222222222222222
73444,lucien,2,0.2222222222222222
73445,soco,2,0.2222222222222222
73446,rojasan,2,0.2222222222222222
73447,trudeau,2,0.2222222222222222
73448,kalikow,2,0.2222222222222222
73449,shipton,2,0.2222222222222222
73450,mornin,2,0.2222222222222222
73451,mozzarella,2,0.2222222222222222
73452,bedraggle,2,0.2222222222222222
73453,conceptualize,2,0.2222222222222222
73454,charmer,2,0.2222222222222222
73455,mottola,2,0.2222222222222222
73456,panamerican,2,0.2222222222222222
73457,safir,2,0.2222222222222222
73458,predefined,2,0.2222222222222222
73459,bandaid,2,0.2222222222222222
73460,lampshade,2,0.2222222222222222
73461,pradeep,2,0.2222222222222222
73462,exculpatory,2,0.2222222222222222
73463,franciscooakland,2,0.2222222222222222
73464,bottomless,2,0.2222222222222222
73465,andrzej,2,0.2222222222222222
73466,kelvingrove,2,0.2222222222222222
73467,cuddyer,2,0.2222222222222222
73468,isfahan,2,0.2222222222222222
73469,sheng,2,0.2222222222222222
73470,eis,2,0.2222222222222222
73471,redbull,2,0.2222222222222222
73472,halcomb,2,0.2222222222222222
73473,chuffed,2,0.2222222222222222
73474,bleakness,2,0.2222222222222222
73475,mcg,2,0.2222222222222222
73476,anon,2,0.2222222222222222
73477,mofaz,2,0.2222222222222222
73478,gordons,2,0.2222222222222222
73479,outwardly,2,0.2222222222222222
73480,saab,2,0.2222222222222222
73481,tannenbaum,2,0.2222222222222222
73482,comptonburnett,2,0.2222222222222222
73483,marsden,2,0.2222222222222222
73484,seaborn,2,0.2222222222222222
73485,talcum,2,0.2222222222222222
73486,premarital,2,0.2222222222222222
73487,weasley,2,0.2222222222222222
73488,raleighbased,2,0.2222222222222222
73489,offends,2,0.2222222222222222
73490,vidro,2,0.2222222222222222
73491,nickelzinc,2,0.2222222222222222
73492,mambo,2,0.2222222222222222
73493,bomar,2,0.2222222222222222
73494,nineunder,2,0.2222222222222222
73495,nbcc,2,0.2222222222222222
73496,coley,2,0.2222222222222222
73497,heriot,2,0.2222222222222222
73498,steadfastness,2,0.2222222222222222
73499,snob,2,0.2222222222222222
73500,cray,2,0.2222222222222222
73501,mwanawasa,2,0.2222222222222222
73502,orian,2,0.2222222222222222
73503,dusautoir,2,0.2222222222222222
73504,cdh,2,0.2222222222222222
73505,outsells,2,0.2222222222222222
73506,highlyrated,2,0.2222222222222222
73507,leonsis,2,0.2222222222222222
73508,text,174,0.22165605095541402
73509,shake,101,0.22149122807017543
73510,pie,55,0.22088353413654618
73511,happens,187,0.22077922077922077
73512,like,4332,0.22033467270230406
73513,homosexual,35,0.22012578616352202
73514,hat,123,0.22003577817531306
73515,hockey,44,0.22
73516,argentine,44,0.22
73517,romeo,11,0.22
73518,arrayah,11,0.22
73519,emperor,11,0.22
73520,leftcenter,11,0.22
73521,lcs,11,0.22
73522,understated,11,0.22
73523,muddle,11,0.22
73524,meat,139,0.2199367088607595
73525,basement,51,0.21982758620689655
73526,chop,29,0.2196969696969697
73527,likewise,29,0.2196969696969697
73528,laid,90,0.21951219512195122
73529,exclaim,9,0.21951219512195122
73530,clove,9,0.21951219512195122
73531,alexandre,9,0.21951219512195122
73532,eyed,9,0.21951219512195122
73533,aden,9,0.21951219512195122
73534,betts,9,0.21951219512195122
73535,prioryear,9,0.21951219512195122
73536,refocus,9,0.21951219512195122
73537,agitation,9,0.21951219512195122
73538,selfish,9,0.21951219512195122
73539,glass,197,0.21937639198218262
73540,pocket,102,0.21935483870967742
73541,standup,16,0.2191780821917808
73542,overdose,14,0.21875
73543,clausen,14,0.21875
73544,detergent,7,0.21875
73545,mcguinness,7,0.21875
73546,nightlife,7,0.21875
73547,thicker,7,0.21875
73548,gosh,7,0.21875
73549,ping,7,0.21875
73550,lauer,7,0.21875
73551,downstairs,12,0.21818181818181817
73552,bass,29,0.21804511278195488
73553,sumatra,29,0.21804511278195488
73554,thief,47,0.2175925925925926
73555,fur,20,0.21739130434782608
73556,scroll,15,0.21739130434782608
73557,eyeball,5,0.21739130434782608
73558,paceman,5,0.21739130434782608
73559,maronite,5,0.21739130434782608
73560,milbank,5,0.21739130434782608
73561,tat,5,0.21739130434782608
73562,oxymoron,5,0.21739130434782608
73563,singletary,5,0.21739130434782608
73564,sheeran,5,0.21739130434782608
73565,mower,5,0.21739130434782608
73566,ecumenical,5,0.21739130434782608
73567,wish,258,0.21680672268907564
73568,tonight,167,0.21660181582360571
73569,mister,8,0.21621621621621623
73570,gazeta,8,0.21621621621621623
73571,man,1987,0.21604871153637056
73572,congratulation,27,0.216
73573,married,241,0.21575649059982094
73574,alzheimers,11,0.21568627450980393
73575,miscarriage,11,0.21568627450980393
73576,twomonth,11,0.21568627450980393
73577,joking,14,0.2153846153846154
73578,breathe,34,0.21518987341772153
73579,jamal,17,0.21518987341772153
73580,relocation,17,0.21518987341772153
73581,bale,17,0.21518987341772153
73582,fist,33,0.21428571428571427
73583,antigovernment,33,0.21428571428571427
73584,sniff,18,0.21428571428571427
73585,stirling,18,0.21428571428571427
73586,flashlight,12,0.21428571428571427
73587,wfp,12,0.21428571428571427
73588,cellar,12,0.21428571428571427
73589,drugresistant,12,0.21428571428571427
73590,welshman,9,0.21428571428571427
73591,lazio,9,0.21428571428571427
73592,lingerie,9,0.21428571428571427
73593,tradeoff,9,0.21428571428571427
73594,religiously,6,0.21428571428571427
73595,ching,6,0.21428571428571427
73596,rodent,6,0.21428571428571427
73597,mayan,6,0.21428571428571427
73598,chelmsford,6,0.21428571428571427
73599,courtordered,6,0.21428571428571427
73600,harriet,6,0.21428571428571427
73601,shortchanged,6,0.21428571428571427
73602,expremier,6,0.21428571428571427
73603,genteel,6,0.21428571428571427
73604,centimeter,3,0.21428571428571427
73605,dreadlock,3,0.21428571428571427
73606,liveable,3,0.21428571428571427
73607,custer,3,0.21428571428571427
73608,shaq,3,0.21428571428571427
73609,oi,3,0.21428571428571427
73610,mortlock,3,0.21428571428571427
73611,farzana,3,0.21428571428571427
73612,friis,3,0.21428571428571427
73613,messrs,3,0.21428571428571427
73614,sandisk,3,0.21428571428571427
73615,shaughnessy,3,0.21428571428571427
73616,cardiodynamics,3,0.21428571428571427
73617,russel,3,0.21428571428571427
73618,dialup,3,0.21428571428571427
73619,firecracker,3,0.21428571428571427
73620,trimming,3,0.21428571428571427
73621,khadra,3,0.21428571428571427
73622,rafik,3,0.21428571428571427
73623,mowaffak,3,0.21428571428571427
73624,confessional,3,0.21428571428571427
73625,criminology,3,0.21428571428571427
73626,hogmanay,3,0.21428571428571427
73627,hamidzada,3,0.21428571428571427
73628,hpa,3,0.21428571428571427
73629,nonrefundable,3,0.21428571428571427
73630,peronist,3,0.21428571428571427
73631,biggestselling,3,0.21428571428571427
73632,reesha,3,0.21428571428571427
73633,yellen,3,0.21428571428571427
73634,lotta,3,0.21428571428571427
73635,cch,3,0.21428571428571427
73636,chainsmoking,3,0.21428571428571427
73637,cognos,3,0.21428571428571427
73638,sexsomnia,3,0.21428571428571427
73639,prioritise,3,0.21428571428571427
73640,bedevil,3,0.21428571428571427
73641,mercks,3,0.21428571428571427
73642,syndication,3,0.21428571428571427
73643,ahsha,3,0.21428571428571427
73644,vanishes,3,0.21428571428571427
73645,recyclers,3,0.21428571428571427
73646,muchhyped,3,0.21428571428571427
73647,ilanthirayan,3,0.21428571428571427
73648,dombrowski,3,0.21428571428571427
73649,backstreet,3,0.21428571428571427
73650,fahd,3,0.21428571428571427
73651,molasses,3,0.21428571428571427
73652,poly,3,0.21428571428571427
73653,omeish,3,0.21428571428571427
73654,douglasroberts,3,0.21428571428571427
73655,maxing,3,0.21428571428571427
73656,denude,3,0.21428571428571427
73657,fairytale,3,0.21428571428571427
73658,fave,3,0.21428571428571427
73659,mckeithen,3,0.21428571428571427
73660,lithograph,3,0.21428571428571427
73661,suh,3,0.21428571428571427
73662,wrong,429,0.213220675944334
73663,sits,65,0.21311475409836064
73664,bait,13,0.21311475409836064
73665,buoyed,13,0.21311475409836064
73666,haskanita,13,0.21311475409836064
73667,altar,10,0.2127659574468085
73668,farnsworth,10,0.2127659574468085
73669,inflow,10,0.2127659574468085
73670,decompose,10,0.2127659574468085
73671,wax,17,0.2125
73672,midseptember,17,0.2125
73673,midlife,7,0.21212121212121213
73674,robredo,7,0.21212121212121213
73675,hsus,7,0.21212121212121213
73676,gymnast,7,0.21212121212121213
73677,sin,32,0.2119205298013245
73678,bride,29,0.2116788321167883
73679,envelope,15,0.2112676056338028
73680,umbrella,34,0.2111801242236025
73681,toothpaste,19,0.2111111111111111
73682,eternal,20,0.21052631578947367
73683,ignorance,16,0.21052631578947367
73684,mcgraw,16,0.21052631578947367
73685,unrealistic,12,0.21052631578947367
73686,moustache,8,0.21052631578947367
73687,lighten,8,0.21052631578947367
73688,frenchspeaking,8,0.21052631578947367
73689,aeroplane,4,0.21052631578947367
73690,labrador,4,0.21052631578947367
73691,parmesan,4,0.21052631578947367
73692,monticello,4,0.21052631578947367
73693,unattended,4,0.21052631578947367
73694,imago,4,0.21052631578947367
73695,likens,4,0.21052631578947367
73696,operationally,4,0.21052631578947367
73697,caramel,4,0.21052631578947367
73698,nepali,4,0.21052631578947367
73699,monteiro,4,0.21052631578947367
73700,rifai,4,0.21052631578947367
73701,pomerantz,4,0.21052631578947367
73702,lobbed,4,0.21052631578947367
73703,sandstorm,4,0.21052631578947367
73704,thread,29,0.21014492753623187
73705,noise,81,0.20984455958549222
73706,dinner,201,0.20981210855949894
73707,bumper,18,0.20930232558139536
73708,winless,18,0.20930232558139536
73709,trick,77,0.2086720867208672
73710,pretty,374,0.2084726867335563
73711,wipe,74,0.2084507042253521
73712,sink,45,0.20833333333333334
73713,flint,10,0.20833333333333334
73714,sans,10,0.20833333333333334
73715,abstinence,5,0.20833333333333334
73716,harley,5,0.20833333333333334
73717,robbed,36,0.20809248554913296
73718,min,31,0.2080536912751678
73719,breakaway,31,0.2080536912751678
73720,glad,59,0.20774647887323944
73721,black,979,0.20741525423728813
73722,sober,29,0.20714285714285716
73723,tractor,24,0.20689655172413793
73724,calculator,18,0.20689655172413793
73725,hmrc,18,0.20689655172413793
73726,insane,18,0.20689655172413793
73727,bynum,18,0.20689655172413793
73728,razor,12,0.20689655172413793
73729,emeritus,12,0.20689655172413793
73730,interoperability,12,0.20689655172413793
73731,jamison,12,0.20689655172413793
73732,annoyed,12,0.20689655172413793
73733,unionized,6,0.20689655172413793
73734,drinking,163,0.2068527918781726
73735,mukasey,163,0.2068527918781726
73736,get,5888,0.2068287199662779
73737,ever,808,0.20664961636828644
73738,mod,28,0.20588235294117646
73739,thranked,28,0.20588235294117646
73740,starbucks,58,0.20567375886524822
73741,choke,29,0.20567375886524822
73742,bake,44,0.205607476635514
73743,lb,30,0.2054794520547945
73744,upside,30,0.2054794520547945
73745,electrician,15,0.2054794520547945
73746,vend,15,0.2054794520547945
73747,scary,39,0.20526315789473684
73748,everyone,509,0.20524193548387096
73749,greyhound,8,0.20512820512820512
73750,ting,8,0.20512820512820512
73751,blacksmith,8,0.20512820512820512
73752,paradox,8,0.20512820512820512
73753,deflate,8,0.20512820512820512
73754,pumpkin,33,0.20496894409937888
73755,call,3869,0.20495841500238385
73756,remember,328,0.20487195502810743
73757,dessert,26,0.2047244094488189
73758,slap,53,0.20463320463320464
73759,casket,18,0.20454545454545456
73760,bladder,9,0.20454545454545456
73761,twickenham,9,0.20454545454545456
73762,arises,9,0.20454545454545456
73763,graph,9,0.20454545454545456
73764,bike,89,0.2036613272311213
73765,akbar,13,0.203125
73766,bc,27,0.20300751879699247
73767,chvez,27,0.20300751879699247
73768,purport,27,0.20300751879699247
73769,shirt,104,0.20272904483430798
73770,whoever,45,0.20270270270270271
73771,bite,63,0.20257234726688103
73772,lamp,23,0.20175438596491227
73773,irony,28,0.2014388489208633
73774,ho,40,0.20100502512562815
73775,virgin,89,0.20090293453724606
73776,hair,246,0.2003257328990228
73777,trash,47,0.2
73778,penguin,40,0.2
73779,walrus,14,0.2
73780,sixhour,14,0.2
73781,flamingo,10,0.2
73782,ebit,10,0.2
73783,digger,9,0.2
73784,gloucestershire,9,0.2
73785,squid,9,0.2
73786,mcgovern,9,0.2
73787,volleyball,7,0.2
73788,immunize,7,0.2
73789,briefcase,6,0.2
73790,sunscreen,6,0.2
73791,esteem,6,0.2
73792,vector,6,0.2
73793,sinopec,6,0.2
73794,milky,6,0.2
73795,sunburn,5,0.2
73796,metrodome,5,0.2
73797,dynamite,5,0.2
73798,campfire,5,0.2
73799,relaunched,5,0.2
73800,revitalise,5,0.2
73801,venables,5,0.2
73802,zandi,5,0.2
73803,margarita,5,0.2
73804,zen,5,0.2
73805,fig,5,0.2
73806,activeduty,5,0.2
73807,disorient,5,0.2
73808,zeulner,5,0.2
73809,lasith,5,0.2
73810,dilshan,5,0.2
73811,sleepwalk,5,0.2
73812,fran,5,0.2
73813,kinnear,5,0.2
73814,seaport,5,0.2
73815,publicise,5,0.2
73816,nico,5,0.2
73817,napoli,5,0.2
73818,chaanine,5,0.2
73819,vibrate,4,0.2
73820,manatee,4,0.2
73821,inductee,4,0.2
73822,wile,4,0.2
73823,correctness,4,0.2
73824,overmatched,4,0.2
73825,coughlins,4,0.2
73826,sled,4,0.2
73827,orb,4,0.2
73828,mcelroy,4,0.2
73829,mitzvah,4,0.2
73830,deathpenalty,4,0.2
73831,daugherty,4,0.2
73832,delusional,4,0.2
73833,outflow,4,0.2
73834,headteacher,4,0.2
73835,utrecht,4,0.2
73836,ramona,4,0.2
73837,fasten,3,0.2
73838,porridgemaking,3,0.2
73839,psychotic,3,0.2
73840,klugman,3,0.2
73841,crossbreed,3,0.2
73842,ibf,3,0.2
73843,selfdeprecating,3,0.2
73844,manitoba,3,0.2
73845,aberration,3,0.2
73846,danziger,3,0.2
73847,lantern,3,0.2
73848,afro,3,0.2
73849,finau,3,0.2
73850,mikkelsen,3,0.2
73851,kgaa,3,0.2
73852,hairline,3,0.2
73853,ferret,3,0.2
73854,cti,3,0.2
73855,prochavez,3,0.2
73856,ephemeral,3,0.2
73857,cassady,3,0.2
73858,pedicure,3,0.2
73859,rotisserie,3,0.2
73860,playbill,3,0.2
73861,ox,3,0.2
73862,fiberrich,3,0.2
73863,goodpaying,3,0.2
73864,stapler,3,0.2
73865,crashlanded,3,0.2
73866,fiveyearly,3,0.2
73867,wyke,3,0.2
73868,loansharking,3,0.2
73869,prensa,3,0.2
73870,disciplinarian,3,0.2
73871,tylenol,3,0.2
73872,timetested,3,0.2
73873,javelin,3,0.2
73874,pohlad,3,0.2
